
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,TaskCompleted,412.000000,412.000000,0.000000,0.000000
1255.000000,Holidays Taken,43.000000,43.000000,0.000000,0.000000
1.000000,DeadlinesMissed,2.000000,2.000000,0.000000,0.000000
,Experience(yrs),20.000000,20.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),65.000000,65.000000,0.000000,0.000000
,DeadlinesMet,169.000000,169.000000,0.000000,0.000000
,TaskAssigned,317.000000,317.000000,0.000000,0.000000
,EOM points (agg),1193.000000,1193.000000,0.000000,0.000000
,Manager Score,45.000000,45.000000,0.000000,0.000000
,TaskCompleted,315.000000,315.000000,0.000000,0.000000
1256.000000,Holidays Taken,40.000000,11.783416,-28.216584,0.000000
0.294585,DeadlinesMissed,48.000000,14.140100,-33.859900,0.000000
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),50.000000,61.040940,0.000000,11.040940
,DeadlinesMet,72.000000,256.732544,0.000000,184.732544
,TaskAssigned,383.000000,383.000002,0.000000,0.000002
,EOM points (agg),407.000000,407.000008,0.000000,0.000008
,Manager Score,20.000000,37.457372,0.000000,17.457372
,TaskCompleted,335.000000,368.859902,0.000000,33.859902
1257.000000,Holidays Taken,32.000000,4.245098,-27.754902,0.000000
0.132659,DeadlinesMissed,246.000000,32.634194,-213.365807,0.000002
,Experience(yrs),9.000000,20.324928,0.000000,11.324928
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),17.000000,71.711754,0.000000,54.711754
,DeadlinesMet,18.000000,75.455035,0.000000,57.455035
,TaskAssigned,270.000000,270.000003,0.000000,0.000003
,EOM points (agg),390.000000,390.000003,0.000000,0.000003
,Manager Score,89.000000,89.000001,0.000000,0.000001
,TaskCompleted,24.000000,237.365808,0.000000,213.365808
1258.000000,Holidays Taken,125.000000,8.057215,-116.942785,-0.000000
0.064458,DeadlinesMissed,140.000000,9.024081,-130.975919,-0.000000
,Experience(yrs),16.000000,16.000000,0.000000,-0.000000
,number of EOM,5.000000,5.000000,0.000000,0.000000
,EOY(points),10.000000,44.425253,0.000000,34.425253
,DeadlinesMet,180.000000,325.619678,0.000000,145.619678
,TaskAssigned,381.000000,380.999999,0.000000,-0.000001
,EOM points (agg),462.000000,811.377896,0.000000,349.377896
,Manager Score,33.000000,34.639480,0.000000,1.639480
,TaskCompleted,241.000000,371.975918,0.000000,130.975918
1259.000000,Holidays Taken,24.000000,8.610572,-15.389428,-0.000000
0.358774,DeadlinesMissed,2.000000,0.717548,-1.282452,-0.000000
,Experience(yrs),16.000000,20.926298,0.000000,4.926298
,number of EOM,7.000000,7.217443,0.000000,0.217443
,EOY(points),49.000000,70.771712,0.000000,21.771712
,DeadlinesMet,0.000000,7.238039,0.000000,7.238039
,TaskAssigned,2.000000,16.771519,0.000000,14.771519
,EOM points (agg),601.000000,600.999999,0.000000,-0.000001
,Manager Score,89.000000,89.000000,0.000000,-0.000000
,TaskCompleted,0.000000,16.053972,0.000000,16.053972
1260.000000,Holidays Taken,29.000000,29.000000,0.000000,0.000000
1.000000,DeadlinesMissed,3.000000,3.000000,0.000000,0.000000
,Experience(yrs),29.000000,29.000000,0.000000,0.000000
,number of EOM,2.000000,2.000000,0.000000,0.000000
,EOY(points),94.000000,94.000000,0.000000,0.000000
,DeadlinesMet,27.000000,27.000000,0.000000,0.000000
,TaskAssigned,254.000000,254.000000,0.000000,0.000000
,EOM points (agg),885.000000,885.000000,0.000000,0.000000
,Manager Score,19.000000,19.000000,0.000000,0.000000
,TaskCompleted,251.000000,251.000000,0.000000,0.000000
1261.000000,Holidays Taken,111.000000,7.095039,-103.904961,0.000000
0.063919,DeadlinesMissed,153.000000,9.779649,-143.220351,0.000000
,Experience(yrs),18.000000,18.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),42.000000,46.794093,0.000000,4.794093
,DeadlinesMet,57.000000,241.542260,0.000000,184.542260
,TaskAssigned,294.000000,294.000001,0.000000,0.000001
,EOM points (agg),383.000000,523.587110,0.000000,140.587110
,Manager Score,2.000000,23.861139,0.000000,21.861139
,TaskCompleted,141.000000,284.220352,0.000000,143.220352
1262.000000,Holidays Taken,131.000000,12.396748,-118.603252,-0.000000
0.094632,DeadlinesMissed,170.000000,16.087383,-153.912617,0.000000
,Experience(yrs),0.000000,10.732173,0.000000,10.732173
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),52.000000,52.000000,0.000000,0.000000
,DeadlinesMet,36.000000,193.151295,0.000000,157.151295
,TaskAssigned,268.000000,268.000000,0.000000,-0.000000
,EOM points (agg),1019.000000,1019.000002,0.000000,0.000002
,Manager Score,36.000000,36.000000,0.000000,0.000000
,TaskCompleted,98.000000,251.912617,0.000000,153.912617
1263.000000,Holidays Taken,26.000000,26.000000,0.000000,0.000000
1.000000,DeadlinesMissed,18.000000,18.000000,0.000000,0.000000
,Experience(yrs),8.000000,8.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),25.000000,25.000000,0.000000,0.000000
,DeadlinesMet,57.000000,57.000000,0.000000,0.000000
,TaskAssigned,84.000000,84.000000,0.000000,0.000000
,EOM points (agg),590.000000,590.000000,0.000000,0.000000
,Manager Score,94.000000,94.000000,0.000000,0.000000
,TaskCompleted,66.000000,66.000000,0.000000,0.000000
1264.000000,Holidays Taken,83.000000,53.417060,-29.582941,0.000000
0.643579,DeadlinesMissed,3.000000,1.930737,-1.069263,0.000000
,Experience(yrs),29.000000,29.000000,0.000000,0.000000
,number of EOM,0.000000,4.355474,0.000000,4.355474
,EOY(points),31.000000,77.623820,0.000000,46.623820
,DeadlinesMet,49.000000,52.661661,0.000000,3.661661
,TaskAssigned,82.000000,82.000000,0.000000,0.000000
,EOM points (agg),87.000000,675.858898,0.000000,588.858898
,Manager Score,59.000000,59.000000,0.000000,0.000000
,TaskCompleted,79.000000,80.069263,0.000000,1.069263
1265.000000,Holidays Taken,70.000000,70.000000,0.000000,0.000000
1.000000,DeadlinesMissed,60.000000,60.000000,0.000000,0.000000
,Experience(yrs),30.000000,30.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
,EOY(points),61.000000,61.000000,0.000000,0.000000
,DeadlinesMet,48.000000,48.000000,0.000000,0.000000
,TaskAssigned,338.000000,338.000000,0.000000,0.000000
,EOM points (agg),688.000000,688.000000,0.000000,0.000000
,Manager Score,67.000000,67.000000,0.000000,0.000000
,TaskCompleted,278.000000,278.000000,0.000000,0.000000
1266.000000,Holidays Taken,57.000000,7.775666,-49.224335,0.000000
0.136415,DeadlinesMissed,63.000000,8.594157,-54.405844,0.000000
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),33.000000,33.000000,0.000000,0.000000
,DeadlinesMet,44.000000,86.547456,0.000000,42.547456
,TaskAssigned,131.000000,167.133659,0.000000,36.133659
,EOM points (agg),594.000000,594.000002,0.000000,0.000002
,Manager Score,17.000000,46.266592,0.000000,29.266592
,TaskCompleted,68.000000,158.539503,0.000000,90.539503
1267.000000,Holidays Taken,64.000000,24.333333,-39.666668,0.000000
0.380208,DeadlinesMissed,122.000000,46.385415,-75.614585,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),72.000000,72.000001,0.000000,0.000001
,DeadlinesMet,57.000000,223.155778,0.000000,166.155778
,TaskAssigned,415.000000,415.000005,0.000000,0.000005
,EOM points (agg),703.000000,883.846679,0.000000,180.846679
,Manager Score,48.000000,56.604659,0.000000,8.604659
,TaskCompleted,293.000000,368.614590,0.000000,75.614590
1268.000000,Holidays Taken,20.000000,20.000000,0.000000,0.000000
1.000000,DeadlinesMissed,161.000000,161.000000,0.000000,0.000000
,Experience(yrs),4.000000,4.000000,0.000000,0.000000
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),95.000000,95.000000,0.000000,0.000000
,DeadlinesMet,210.000000,210.000000,0.000000,0.000000
,TaskAssigned,458.000000,458.000000,0.000000,0.000000
,EOM points (agg),999.000000,999.000000,0.000000,0.000000
,Manager Score,24.000000,24.000000,0.000000,0.000000
,TaskCompleted,297.000000,297.000000,0.000000,0.000000
1269.000000,Holidays Taken,92.000000,17.389792,-74.610208,-0.000000
0.189019,DeadlinesMissed,243.000000,45.931733,-197.068266,-0.000000
,Experience(yrs),2.000000,11.131400,0.000000,9.131400
,number of EOM,5.000000,5.000000,0.000000,-0.000000
,EOY(points),79.000000,79.000000,0.000000,0.000000
,DeadlinesMet,8.000000,77.534940,0.000000,69.534940
,TaskAssigned,254.000000,254.000000,0.000000,-0.000000
,EOM points (agg),1138.000000,1138.000003,0.000000,0.000003
,Manager Score,36.000000,36.000000,0.000000,-0.000000
,TaskCompleted,11.000000,208.068267,0.000000,197.068267
1270.000000,Holidays Taken,71.000000,6.197369,-64.802631,0.000000
0.087287,DeadlinesMissed,118.000000,10.299853,-107.700147,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),45.000000,69.979449,0.000000,24.979449
,DeadlinesMet,1.000000,64.195691,0.000000,63.195691
,TaskAssigned,119.000000,119.000000,0.000000,-0.000000
,EOM points (agg),296.000000,470.356944,0.000000,174.356944
,Manager Score,17.000000,40.351862,0.000000,23.351862
,TaskCompleted,1.000000,108.700147,0.000000,107.700147
1271.000000,Holidays Taken,78.000000,4.560005,-73.439995,-0.000000
0.058462,DeadlinesMissed,67.000000,3.916927,-63.083073,-0.000000
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,number of EOM,6.000000,6.000000,0.000000,0.000000
,EOY(points),9.000000,52.746892,0.000000,43.746892
,DeadlinesMet,4.000000,80.808382,0.000000,76.808382
,TaskAssigned,115.000000,115.000000,0.000000,-0.000000
,EOM points (agg),252.000000,731.533434,0.000000,479.533434
,Manager Score,22.000000,57.837112,0.000000,35.837112
,TaskCompleted,48.000000,111.083072,0.000000,63.083072
1272.000000,Holidays Taken,16.000000,8.256242,-7.743758,-0.000000
0.516015,DeadlinesMissed,65.000000,33.540981,-31.459019,-0.000000
,Experience(yrs),9.000000,20.864480,0.000000,11.864480
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),52.000000,52.000000,0.000000,0.000000
,DeadlinesMet,195.000000,199.338830,0.000000,4.338830
,TaskAssigned,381.000000,381.000001,0.000000,0.000001
,EOM points (agg),971.000000,971.000001,0.000000,0.000001
,Manager Score,62.000000,62.000000,0.000000,0.000000
,TaskCompleted,316.000000,347.459020,0.000000,31.459020
1273.000000,Holidays Taken,70.000000,26.756386,-43.243614,-0.000000
0.382234,DeadlinesMissed,379.000000,144.866718,-234.133280,-0.000002
,Experience(yrs),1.000000,25.317993,0.000000,24.317993
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),58.000000,63.422636,0.000000,5.422636
,DeadlinesMet,55.000000,90.383220,0.000000,35.383220
,TaskAssigned,450.000000,449.999996,0.000000,-0.000004
,EOM points (agg),513.000000,512.999994,0.000000,-0.000006
,Manager Score,96.000000,95.999999,0.000000,-0.000001
,TaskCompleted,71.000000,305.133278,0.000000,234.133278
1274.000000,Holidays Taken,58.000000,58.000000,0.000000,0.000000
1.000000,DeadlinesMissed,41.000000,41.000000,0.000000,0.000000
,Experience(yrs),29.000000,29.000000,0.000000,0.000000
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),36.000000,36.000000,0.000000,0.000000
,DeadlinesMet,231.000000,231.000000,0.000000,0.000000
,TaskAssigned,349.000000,349.000000,0.000000,0.000000
,EOM points (agg),933.000000,933.000000,0.000000,0.000000
,Manager Score,62.000000,62.000000,0.000000,0.000000
,TaskCompleted,308.000000,308.000000,0.000000,0.000000
1275.000000,Holidays Taken,89.000000,6.652108,-82.347892,-0.000000
0.074743,DeadlinesMissed,297.000000,22.198607,-274.801393,-0.000000
,Experience(yrs),21.000000,21.000000,0.000000,0.000000
,number of EOM,1.000000,3.481110,0.000000,2.481110
,EOY(points),53.000000,53.000000,0.000000,-0.000000
,DeadlinesMet,74.000000,261.655570,0.000000,187.655570
,TaskAssigned,400.000000,399.999999,0.000000,-0.000001
,EOM points (agg),745.000000,867.855166,0.000000,122.855166
,Manager Score,3.000000,50.012170,0.000000,47.012170
,TaskCompleted,103.000000,377.801392,0.000000,274.801392
1276.000000,Holidays Taken,46.000000,4.040825,-41.959175,-0.000000
0.087844,DeadlinesMissed,66.000000,5.797705,-60.202295,-0.000000
,Experience(yrs),17.000000,19.766239,0.000000,2.766239
,number of EOM,5.000000,5.650437,0.000000,0.650437
,EOY(points),8.000000,73.648569,0.000000,65.648569
,DeadlinesMet,0.000000,11.524335,0.000000,11.524335
,TaskAssigned,77.000000,76.999999,0.000000,-0.000001
,EOM points (agg),259.000000,537.336374,0.000000,278.336374
,Manager Score,84.000000,83.999999,0.000000,-0.000001
,TaskCompleted,11.000000,71.202293,0.000000,60.202293
1277.000000,Holidays Taken,27.000000,24.598218,-2.401782,-0.000000
0.911045,DeadlinesMissed,286.000000,193.561494,-25.441096,-66.997410
,Experience(yrs),21.000000,21.000000,0.000000,-0.000000
,number of EOM,1.000000,6.773442,0.000000,5.773442
,EOY(points),97.000000,96.999999,0.000000,-0.000001
,DeadlinesMet,1.000000,61.464354,0.000000,60.464354
,TaskAssigned,289.000000,288.999998,0.000000,-0.000002
,EOM points (agg),1056.000000,1055.999993,0.000000,-0.000007
,Manager Score,54.000000,54.000000,0.000000,-0.000000
,TaskCompleted,3.000000,95.438504,0.000000,92.438504
1278.000000,Holidays Taken,93.000000,93.000000,0.000000,0.000000
1.000000,DeadlinesMissed,8.000000,8.000000,0.000000,0.000000
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),0.000000,0.000000,0.000000,0.000000
,DeadlinesMet,177.000000,177.000000,0.000000,0.000000
,TaskAssigned,351.000000,351.000000,0.000000,0.000000
,EOM points (agg),257.000000,257.000000,0.000000,0.000000
,Manager Score,92.000000,92.000000,0.000000,0.000000
,TaskCompleted,343.000000,343.000000,0.000000,0.000000
1279.000000,Holidays Taken,30.000000,3.503609,-26.496391,0.000000
0.116787,DeadlinesMissed,101.000000,11.795482,-89.204518,0.000000
,Experience(yrs),17.000000,22.353455,0.000000,5.353455
,number of EOM,6.000000,6.976878,0.000000,0.976878
,EOY(points),6.000000,62.607542,0.000000,56.607542
,DeadlinesMet,3.000000,15.759624,0.000000,12.759624
,TaskAssigned,106.000000,106.000001,0.000000,0.000001
,EOM points (agg),459.000000,458.999999,0.000000,-0.000001
,Manager Score,89.000000,89.000000,0.000000,0.000000
,TaskCompleted,5.000000,94.204519,0.000000,89.204519
1280.000000,Holidays Taken,62.000000,24.553230,-37.446770,0.000000
0.396020,DeadlinesMissed,237.000000,93.856703,-143.143298,0.000001
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),79.000000,79.000001,0.000000,0.000001
,DeadlinesMet,24.000000,95.431764,0.000000,71.431764
,TaskAssigned,275.000000,275.000001,0.000000,0.000001
,EOM points (agg),1116.000000,1116.000009,0.000000,0.000009
,Manager Score,41.000000,60.176471,0.000000,19.176471
,TaskCompleted,38.000000,181.143299,0.000000,143.143299
1281.000000,Holidays Taken,117.000000,5.946481,-111.053519,-0.000000
0.050825,DeadlinesMissed,225.000000,11.435541,-213.564459,-0.000000
,Experience(yrs),8.000000,10.851125,0.000000,2.851125
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),65.000000,65.000000,0.000000,-0.000000
,DeadlinesMet,9.000000,218.282370,0.000000,209.282370
,TaskAssigned,285.000000,284.999998,0.000000,-0.000002
,EOM points (agg),802.000000,801.999990,0.000000,-0.000010
,Manager Score,16.000000,26.723082,0.000000,10.723082
,TaskCompleted,60.000000,273.564457,0.000000,213.564457
1282.000000,Holidays Taken,86.000000,86.000000,0.000000,0.000000
1.000000,DeadlinesMissed,0.000000,0.000000,0.000000,0.000000
,Experience(yrs),5.000000,5.000000,0.000000,0.000000
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),73.000000,73.000000,0.000000,0.000000
,DeadlinesMet,29.000000,29.000000,0.000000,0.000000
,TaskAssigned,405.000000,405.000000,0.000000,0.000000
,EOM points (agg),255.000000,255.000000,0.000000,0.000000
,Manager Score,17.000000,17.000000,0.000000,0.000000
,TaskCompleted,405.000000,405.000000,0.000000,0.000000
1283.000000,Holidays Taken,109.000000,4.187127,-104.812873,-0.000000
0.038414,DeadlinesMissed,41.000000,1.574974,-39.425026,-0.000000
,Experience(yrs),1.000000,12.467377,0.000000,11.467377
,number of EOM,3.000000,3.391441,0.000000,0.391441
,EOY(points),22.000000,56.665206,0.000000,34.665206
,DeadlinesMet,1.000000,19.908979,0.000000,18.908979
,TaskAssigned,52.000000,52.000000,0.000000,0.000000
,EOM points (agg),340.000000,858.738747,0.000000,518.738747
,Manager Score,8.000000,57.209309,0.000000,49.209309
,TaskCompleted,11.000000,50.425026,0.000000,39.425026
1284.000000,Holidays Taken,10.000000,3.952457,-6.047543,0.000000
0.395246,DeadlinesMissed,61.000000,24.109987,-36.890014,0.000000
,Experience(yrs),17.000000,20.299015,0.000000,3.299015
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),45.000000,45.000000,0.000000,-0.000000
,DeadlinesMet,19.000000,122.925182,0.000000,103.925182
,TaskAssigned,190.000000,189.999999,0.000000,-0.000001
,EOM points (agg),1059.000000,1058.999997,0.000000,-0.000003
,Manager Score,60.000000,60.000000,0.000000,0.000000
,TaskCompleted,129.000000,165.890012,0.000000,36.890012
1285.000000,Holidays Taken,143.000000,6.561151,-136.438849,-0.000000
0.045882,DeadlinesMissed,50.000000,2.294109,-47.705891,0.000000
,Experience(yrs),24.000000,24.000000,0.000000,-0.000000
,number of EOM,6.000000,6.376457,0.000000,0.376457
,EOY(points),48.000000,66.224002,0.000000,18.224002
,DeadlinesMet,5.000000,29.668288,0.000000,24.668288
,TaskAssigned,55.000000,55.000000,0.000000,-0.000000
,EOM points (agg),931.000000,930.999996,0.000000,-0.000004
,Manager Score,26.000000,42.551200,0.000000,16.551200
,TaskCompleted,5.000000,52.705891,0.000000,47.705891
1286.000000,Holidays Taken,126.000000,126.000000,0.000000,0.000000
1.000000,DeadlinesMissed,2.000000,2.000000,0.000000,0.000000
,Experience(yrs),19.000000,19.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),24.000000,24.000000,0.000000,0.000000
,DeadlinesMet,17.000000,17.000000,0.000000,0.000000
,TaskAssigned,43.000000,43.000000,0.000000,0.000000
