
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,EOM points (agg),703.000000,703.000000,0.000000,0.000000
,TaskCompleted,377.000000,377.000000,0.000000,0.000000
,number of EOM,3.000000,3.000000,0.000000,0.000000
137.000000,Holidays Taken,52.000000,52.000000,0.000000,0.000000
1.000000,DeadlinesMissed,138.000000,138.000000,0.000000,0.000000
,Manager Score,97.000000,97.000000,0.000000,0.000000
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,EOY(points),61.000000,61.000000,0.000000,0.000000
,TaskAssigned,361.000000,361.000000,0.000000,0.000000
,DeadlinesMet,201.000000,201.000000,0.000000,0.000000
,EOM points (agg),660.000000,660.000000,0.000000,0.000000
,TaskCompleted,223.000000,223.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
138.000000,Holidays Taken,32.000000,32.000000,0.000000,0.000000
1.000000,DeadlinesMissed,125.000000,125.000000,0.000000,0.000000
,Manager Score,22.000000,22.000000,0.000000,0.000000
,Experience(yrs),13.000000,13.000000,0.000000,0.000000
,EOY(points),80.000000,80.000000,0.000000,0.000000
,TaskAssigned,345.000000,345.000000,0.000000,0.000000
,DeadlinesMet,262.000000,262.000000,0.000000,0.000000
,EOM points (agg),1067.000000,1067.000000,0.000000,0.000000
,TaskCompleted,220.000000,220.000000,0.000000,0.000000
,number of EOM,2.000000,2.000000,0.000000,0.000000
139.000000,Holidays Taken,12.000000,12.000000,0.000000,0.000000
1.000000,DeadlinesMissed,4.000000,4.000000,0.000000,0.000000
,Manager Score,9.000000,9.000000,0.000000,0.000000
,Experience(yrs),18.000000,18.000000,0.000000,0.000000
,EOY(points),79.000000,79.000000,0.000000,0.000000
,TaskAssigned,93.000000,93.000000,0.000000,0.000000
,DeadlinesMet,24.000000,24.000000,0.000000,0.000000
,EOM points (agg),322.000000,322.000000,0.000000,0.000000
,TaskCompleted,89.000000,89.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
140.000000,Holidays Taken,128.000000,128.000000,0.000000,0.000000
1.000000,DeadlinesMissed,208.000000,208.000000,0.000000,0.000000
,Manager Score,67.000000,67.000000,0.000000,0.000000
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,EOY(points),13.000000,13.000000,0.000000,0.000000
,TaskAssigned,261.000000,261.000000,0.000000,0.000000
,DeadlinesMet,139.000000,139.000000,0.000000,0.000000
,EOM points (agg),690.000000,690.000000,0.000000,0.000000
,TaskCompleted,53.000000,53.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
141.000000,Holidays Taken,133.000000,133.000000,0.000000,0.000000
1.000000,DeadlinesMissed,155.000000,155.000000,0.000000,0.000000
,Manager Score,99.000000,99.000000,0.000000,0.000000
,Experience(yrs),20.000000,20.000000,0.000000,0.000000
,EOY(points),37.000000,37.000000,0.000000,0.000000
,TaskAssigned,338.000000,338.000000,0.000000,0.000000
,DeadlinesMet,258.000000,258.000000,0.000000,0.000000
,EOM points (agg),962.000000,962.000000,0.000000,0.000000
,TaskCompleted,183.000000,183.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
142.000000,Holidays Taken,97.000000,44.686566,-52.313435,0.000000
0.460686,DeadlinesMissed,270.000000,124.385286,-145.614715,0.000001
,Manager Score,12.000000,87.402084,0.000000,75.402084
,Experience(yrs),2.000000,9.068007,0.000000,7.068007
,EOY(points),24.000000,30.059037,0.000000,6.059037
,TaskAssigned,322.000000,365.418276,0.000000,43.418276
,DeadlinesMet,321.000000,321.000000,0.000000,0.000000
,EOM points (agg),225.000000,484.337965,0.000000,259.337965
,TaskCompleted,52.000000,241.032990,0.000000,189.032990
,number of EOM,7.000000,7.000000,0.000000,0.000000
143.000000,Holidays Taken,101.000000,8.473042,-92.526958,-0.000000
0.083892,DeadlinesMissed,67.000000,5.620731,-61.379269,-0.000000
,Manager Score,24.000000,73.252398,0.000000,49.252398
,Experience(yrs),17.000000,25.315946,0.000000,8.315946
,EOY(points),16.000000,72.712775,0.000000,56.712775
,TaskAssigned,249.000000,248.999999,0.000000,-0.000001
,DeadlinesMet,34.000000,220.248192,0.000000,186.248192
,EOM points (agg),253.000000,253.000000,0.000000,0.000000
,TaskCompleted,182.000000,243.379269,0.000000,61.379269
,number of EOM,0.000000,8.983584,0.000000,8.983584
144.000000,Holidays Taken,90.000000,27.477039,-62.522961,-0.000000
0.305300,DeadlinesMissed,219.000000,66.860794,-152.139206,-0.000000
,Manager Score,8.000000,50.626492,0.000000,42.626492
,Experience(yrs),4.000000,17.817427,0.000000,13.817427
,EOY(points),61.000000,70.827603,0.000000,9.827603
,TaskAssigned,267.000000,301.621457,0.000000,34.621457
,DeadlinesMet,233.000000,233.000002,0.000000,0.000002
,EOM points (agg),934.000000,934.000006,0.000000,0.000006
,TaskCompleted,48.000000,234.760663,0.000000,186.760663
,number of EOM,2.000000,5.121876,0.000000,3.121876
145.000000,Holidays Taken,30.000000,30.000000,0.000000,0.000000
1.000000,DeadlinesMissed,102.000000,102.000000,0.000000,0.000000
,Manager Score,7.000000,7.000000,0.000000,0.000000
,Experience(yrs),11.000000,11.000000,0.000000,0.000000
,EOY(points),27.000000,27.000000,0.000000,0.000000
,TaskAssigned,161.000000,161.000000,0.000000,0.000000
,DeadlinesMet,57.000000,57.000000,0.000000,0.000000
,EOM points (agg),1169.000000,1169.000000,0.000000,0.000000
,TaskCompleted,59.000000,59.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
146.000000,Holidays Taken,80.000000,26.236809,-53.763190,-0.000000
0.327960,DeadlinesMissed,13.000000,4.263482,-8.736518,-0.000000
,Manager Score,81.000000,81.000001,0.000000,0.000001
,Experience(yrs),17.000000,23.414517,0.000000,6.414517
,EOY(points),46.000000,67.887046,0.000000,21.887046
,TaskAssigned,36.000000,80.027677,0.000000,44.027677
,DeadlinesMet,8.000000,34.953219,0.000000,26.953219
,EOM points (agg),810.000000,810.000006,0.000000,0.000006
,TaskCompleted,23.000000,75.764195,0.000000,52.764195
,number of EOM,2.000000,10.055444,0.000000,8.055444
147.000000,Holidays Taken,75.000000,17.500000,-57.500000,0.000000
0.233333,DeadlinesMissed,3.000000,0.700000,-2.300000,0.000000
,Manager Score,6.000000,22.400000,0.000000,16.400000
,Experience(yrs),10.000000,13.733333,0.000000,3.733333
,EOY(points),13.000000,35.900000,0.000000,22.900000
,TaskAssigned,33.000000,65.699999,0.000000,32.699999
,DeadlinesMet,4.000000,58.666666,0.000000,54.666666
,EOM points (agg),80.000000,211.033334,0.000000,131.033334
,TaskCompleted,30.000000,64.999999,0.000000,34.999999
,number of EOM,2.000000,6.700000,0.000000,4.700000
148.000000,Holidays Taken,30.000000,13.596613,-16.403387,0.000000
0.453220,DeadlinesMissed,8.000000,3.625763,-4.374237,0.000000
,Manager Score,65.000000,65.000000,0.000000,0.000000
,Experience(yrs),7.000000,23.541411,0.000000,16.541411
,EOY(points),26.000000,50.200601,0.000000,24.200601
,TaskAssigned,13.000000,128.939920,0.000000,115.939920
,DeadlinesMet,7.000000,111.217430,0.000000,104.217430
,EOM points (agg),503.000000,503.000003,0.000000,0.000003
,TaskCompleted,5.000000,125.314156,0.000000,120.314156
,number of EOM,6.000000,8.314890,0.000000,2.314890
149.000000,Holidays Taken,104.000000,15.975561,-88.024439,0.000001
0.153611,DeadlinesMissed,242.000000,34.825551,-204.826099,-2.348349
,Manager Score,97.000000,97.000001,0.000000,0.000001
,Experience(yrs),17.000000,24.840034,0.000000,7.840034
,EOY(points),5.000000,71.934645,0.000000,66.934645
,TaskAssigned,246.000000,246.000002,0.000000,0.000002
,DeadlinesMet,178.000000,182.838894,0.000000,4.838894
,EOM points (agg),790.000000,790.000005,0.000000,0.000005
,TaskCompleted,4.000000,211.174451,0.000000,207.174451
,number of EOM,7.000000,9.024807,0.000000,2.024807
150.000000,Holidays Taken,88.000000,44.230793,-43.769207,-0.000000
0.502623,DeadlinesMissed,82.000000,41.215057,-40.784943,-0.000000
,Manager Score,14.000000,33.656730,0.000000,19.656730
,Experience(yrs),8.000000,9.189080,0.000000,1.189080
,EOY(points),26.000000,65.034913,0.000000,39.034913
,TaskAssigned,132.000000,332.116714,0.000000,200.116714
,DeadlinesMet,99.000000,99.000000,0.000000,0.000000
,EOM points (agg),339.000000,830.303813,0.000000,491.303813
,TaskCompleted,50.000000,290.901657,0.000000,240.901657
,number of EOM,12.000000,12.000000,0.000000,0.000000
151.000000,Holidays Taken,130.000000,130.000000,0.000000,0.000000
1.000000,DeadlinesMissed,269.000000,269.000000,0.000000,0.000000
,Manager Score,3.000000,3.000000,0.000000,0.000000
,Experience(yrs),22.000000,22.000000,0.000000,0.000000
,EOY(points),85.000000,85.000000,0.000000,0.000000
,TaskAssigned,324.000000,324.000000,0.000000,0.000000
,DeadlinesMet,13.000000,13.000000,0.000000,0.000000
,EOM points (agg),939.000000,939.000000,0.000000,0.000000
,TaskCompleted,55.000000,55.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
152.000000,Holidays Taken,6.000000,6.000000,0.000000,0.000000
1.000000,DeadlinesMissed,207.000000,207.000000,0.000000,0.000000
,Manager Score,49.000000,49.000000,0.000000,0.000000
,Experience(yrs),21.000000,21.000000,0.000000,0.000000
,EOY(points),30.000000,30.000000,0.000000,0.000000
,TaskAssigned,334.000000,334.000000,0.000000,0.000000
,DeadlinesMet,227.000000,227.000000,0.000000,0.000000
,EOM points (agg),724.000000,724.000000,0.000000,0.000000
,TaskCompleted,127.000000,127.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
153.000000,Holidays Taken,19.000000,9.473556,-9.526444,-0.000000
0.498608,DeadlinesMissed,74.000000,36.897008,-37.102992,-0.000000
,Manager Score,9.000000,80.386482,0.000000,71.386482
,Experience(yrs),4.000000,26.653970,0.000000,22.653970
,EOY(points),5.000000,63.725736,0.000000,58.725736
,TaskAssigned,77.000000,77.000000,0.000000,0.000000
,DeadlinesMet,16.000000,46.196278,0.000000,30.196278
,EOM points (agg),1046.000000,1045.999997,0.000000,-0.000003
,TaskCompleted,3.000000,40.102992,0.000000,37.102992
,number of EOM,2.000000,10.700411,0.000000,8.700411
154.000000,Holidays Taken,65.000000,65.000000,0.000000,0.000000
1.000000,DeadlinesMissed,175.000000,175.000000,0.000000,0.000000
,Manager Score,71.000000,71.000000,0.000000,0.000000
,Experience(yrs),8.000000,8.000000,0.000000,0.000000
,EOY(points),40.000000,40.000000,0.000000,0.000000
,TaskAssigned,381.000000,381.000000,0.000000,0.000000
,DeadlinesMet,12.000000,12.000000,0.000000,0.000000
,EOM points (agg),379.000000,379.000000,0.000000,0.000000
,TaskCompleted,206.000000,206.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
155.000000,Holidays Taken,92.000000,5.950929,-86.049071,-0.000000
0.064684,DeadlinesMissed,57.000000,3.686989,-53.313011,-0.000000
,Manager Score,19.000000,72.742379,0.000000,53.742379
,Experience(yrs),19.000000,26.049071,0.000000,7.049071
,EOY(points),43.000000,74.889591,0.000000,31.889591
,TaskAssigned,84.000000,251.313011,0.000000,167.313011
,DeadlinesMet,15.000000,233.466542,0.000000,218.466542
,EOM points (agg),42.000000,84.913754,0.000000,42.913754
,TaskCompleted,27.000000,247.626022,0.000000,220.626022
,number of EOM,2.000000,9.012268,0.000000,7.012268
156.000000,Holidays Taken,11.000000,6.327430,-4.672570,0.000000
0.575221,DeadlinesMissed,81.000000,46.592895,-34.407105,0.000000
,Manager Score,77.000000,77.000001,0.000000,0.000001
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,EOY(points),28.000000,76.205198,0.000000,48.205198
,TaskAssigned,243.000000,243.000002,0.000000,0.000002
,DeadlinesMet,91.000000,187.410197,0.000000,96.410197
,EOM points (agg),241.000000,329.152709,0.000000,88.152709
,TaskCompleted,162.000000,196.407107,0.000000,34.407107
,number of EOM,7.000000,7.899686,0.000000,0.899686
157.000000,Holidays Taken,45.000000,12.342111,-32.657889,-0.000000
0.274269,DeadlinesMissed,93.000000,25.507030,-67.492970,-0.000000
,Manager Score,49.000000,86.441198,0.000000,37.441198
,Experience(yrs),14.000000,25.935958,0.000000,11.935958
,EOY(points),1.000000,73.645589,0.000000,72.645589
,TaskAssigned,179.000000,221.641540,0.000000,42.641540
,DeadlinesMet,178.000000,178.000001,0.000000,0.000001
,EOM points (agg),862.000000,862.000003,0.000000,0.000003
,TaskCompleted,86.000000,196.134510,0.000000,110.134510
,number of EOM,6.000000,8.697469,0.000000,2.697469
158.000000,Holidays Taken,42.000000,42.000000,0.000000,0.000000
1.000000,DeadlinesMissed,176.000000,176.000000,0.000000,0.000000
,Manager Score,56.000000,56.000000,0.000000,0.000000
,Experience(yrs),30.000000,30.000000,0.000000,0.000000
,EOY(points),90.000000,90.000000,0.000000,0.000000
,TaskAssigned,256.000000,256.000000,0.000000,0.000000
,DeadlinesMet,31.000000,31.000000,0.000000,0.000000
,EOM points (agg),158.000000,158.000000,0.000000,0.000000
,TaskCompleted,80.000000,80.000000,0.000000,0.000000
,number of EOM,0.000000,0.000000,0.000000,0.000000
159.000000,Holidays Taken,120.000000,13.000867,-106.999134,0.000001
0.108341,DeadlinesMissed,117.000000,12.675845,-104.324156,0.000000
,Manager Score,56.000000,83.054029,0.000000,27.054029
,Experience(yrs),6.000000,11.949913,0.000000,5.949913
,EOY(points),29.000000,70.160637,0.000000,41.160637
,TaskAssigned,313.000000,312.999999,0.000000,-0.000001
,DeadlinesMet,69.000000,123.881802,0.000000,54.881802
,EOM points (agg),153.000000,217.281801,0.000000,64.281801
,TaskCompleted,196.000000,300.324154,0.000000,104.324154
,number of EOM,8.000000,10.082192,0.000000,2.082192
160.000000,Holidays Taken,111.000000,8.957144,-102.042856,-0.000000
0.080695,DeadlinesMissed,142.000000,11.458688,-130.541312,-0.000000
,Manager Score,50.000000,77.880495,0.000000,27.880495
,Experience(yrs),16.000000,21.389260,0.000000,5.389260
,EOY(points),62.000000,71.474572,0.000000,9.474572
,TaskAssigned,232.000000,231.999999,0.000000,-0.000001
,DeadlinesMet,138.000000,150.280241,0.000000,12.280241
,EOM points (agg),193.000000,297.086576,0.000000,104.086576
,TaskCompleted,90.000000,220.541311,0.000000,130.541311
,number of EOM,10.000000,10.000000,0.000000,-0.000000
161.000000,Holidays Taken,76.000000,76.000000,0.000000,0.000000
1.000000,DeadlinesMissed,27.000000,27.000000,0.000000,0.000000
,Manager Score,8.000000,8.000000,0.000000,0.000000
,Experience(yrs),29.000000,29.000000,0.000000,0.000000
,EOY(points),17.000000,17.000000,0.000000,0.000000
,TaskAssigned,343.000000,343.000000,0.000000,0.000000
,DeadlinesMet,28.000000,28.000000,0.000000,0.000000
,EOM points (agg),614.000000,614.000000,0.000000,0.000000
,TaskCompleted,316.000000,316.000000,0.000000,0.000000
,number of EOM,2.000000,2.000000,0.000000,0.000000
162.000000,Holidays Taken,75.000000,50.355908,-24.644092,-0.000000
0.671412,DeadlinesMissed,194.000000,130.253948,-63.746051,-0.000001
,Manager Score,49.000000,53.021786,0.000000,4.021786
,Experience(yrs),24.000000,24.000000,0.000000,-0.000000
,EOY(points),94.000000,94.000000,0.000000,-0.000000
,TaskAssigned,298.000000,297.999999,0.000000,-0.000001
,DeadlinesMet,64.000000,105.570447,0.000000,41.570447
,EOM points (agg),301.000000,490.832121,0.000000,189.832121
,TaskCompleted,104.000000,167.746051,0.000000,63.746051
,number of EOM,2.000000,5.213352,0.000000,3.213352
163.000000,Holidays Taken,1.000000,1.000000,0.000000,0.000000
1.000000,DeadlinesMissed,119.000000,119.000000,0.000000,0.000000
,Manager Score,72.000000,72.000000,0.000000,0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,EOY(points),82.000000,82.000000,0.000000,0.000000
,TaskAssigned,173.000000,173.000000,0.000000,0.000000
,DeadlinesMet,147.000000,147.000000,0.000000,0.000000
,EOM points (agg),710.000000,710.000000,0.000000,0.000000
,TaskCompleted,54.000000,54.000000,0.000000,0.000000
,number of EOM,1.000000,1.000000,0.000000,0.000000
164.000000,Holidays Taken,54.000000,54.000000,0.000000,0.000000
1.000000,DeadlinesMissed,263.000000,263.000000,0.000000,0.000000
,Manager Score,100.000000,100.000000,0.000000,0.000000
,Experience(yrs),3.000000,3.000000,0.000000,0.000000
,EOY(points),54.000000,54.000000,0.000000,0.000000
,TaskAssigned,305.000000,305.000000,0.000000,0.000000
,DeadlinesMet,302.000000,302.000000,0.000000,0.000000
,EOM points (agg),662.000000,662.000000,0.000000,0.000000
,TaskCompleted,42.000000,42.000000,0.000000,0.000000
,number of EOM,2.000000,2.000000,0.000000,0.000000
165.000000,Holidays Taken,59.000000,59.000000,0.000000,0.000000
1.000000,DeadlinesMissed,3.000000,3.000000,0.000000,0.000000
,Manager Score,82.000000,82.000000,0.000000,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,EOY(points),92.000000,92.000000,0.000000,0.000000
,TaskAssigned,276.000000,276.000000,0.000000,0.000000
,DeadlinesMet,143.000000,143.000000,0.000000,0.000000
,EOM points (agg),1101.000000,1101.000000,0.000000,0.000000
,TaskCompleted,273.000000,273.000000,0.000000,0.000000
,number of EOM,5.000000,5.000000,0.000000,0.000000
166.000000,Holidays Taken,127.000000,5.985374,-121.014626,0.000000
0.047129,DeadlinesMissed,68.000000,3.204767,-64.795233,0.000000
,Manager Score,68.000000,72.923213,0.000000,4.923213
,Experience(yrs),26.000000,26.014626,0.000000,0.014626
,EOY(points),55.000000,74.967091,0.000000,19.967091
,TaskAssigned,178.000000,251.795234,0.000000,73.795234
,DeadlinesMet,42.000000,234.542932,0.000000,192.542932
,EOM points (agg),58.000000,83.570423,0.000000,25.570423
,TaskCompleted,110.000000,248.590467,0.000000,138.590467
,number of EOM,1.000000,9.003657,0.000000,8.003657
167.000000,Holidays Taken,136.000000,136.000000,0.000000,0.000000
1.000000,DeadlinesMissed,153.000000,153.000000,0.000000,0.000000
,Manager Score,30.000000,30.000000,0.000000,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,EOY(points),43.000000,43.000000,0.000000,0.000000
,TaskAssigned,308.000000,308.000000,0.000000,0.000000
,DeadlinesMet,294.000000,294.000000,0.000000,0.000000
,EOM points (agg),616.000000,616.000000,0.000000,0.000000
,TaskCompleted,155.000000,155.000000,0.000000,0.000000
,number of EOM,0.000000,0.000000,0.000000,0.000000
168.000000,Holidays Taken,21.000000,21.000000,0.000000,0.000000
1.000000,DeadlinesMissed,285.000000,285.000000,0.000000,0.000000
,Manager Score,78.000000,78.000000,0.000000,0.000000
,Experience(yrs),13.000000,13.000000,0.000000,0.000000
,EOY(points),96.000000,96.000000,0.000000,0.000000
,TaskAssigned,299.000000,299.000000,0.000000,0.000000
,DeadlinesMet,147.000000,147.000000,0.000000,0.000000
,EOM points (agg),409.000000,409.000000,0.000000,0.000000
,TaskCompleted,14.000000,14.000000,0.000000,0.000000
,number of EOM,1.000000,1.000000,0.000000,0.000000
169.000000,Holidays Taken,144.000000,144.000000,0.000000,0.000000
1.000000,DeadlinesMissed,123.000000,123.000000,0.000000,0.000000
,Manager Score,12.000000,12.000000,0.000000,0.000000
,Experience(yrs),13.000000,13.000000,0.000000,0.000000
,EOY(points),100.000000,100.000000,0.000000,0.000000
,TaskAssigned,129.000000,129.000000,0.000000,0.000000
,DeadlinesMet,96.000000,96.000000,0.000000,0.000000
,EOM points (agg),399.000000,399.000000,0.000000,0.000000
,TaskCompleted,6.000000,6.000000,0.000000,0.000000
